,subagencia,fecha,precioLitro,precioLitro,precioLitro
313,Agencia Modelo del Istmo (Juchitan),2018-12-09,19.73,19.67,19.700000000000003
314,Agencia Modelo del Istmo (Juchitan),2018-12-10,20.59,18.68,19.725757575757576
315,Agencia Modelo del Istmo (Juchitan),2018-12-11,20.54,18.17,19.404782608695648
316,Agencia Modelo del Istmo (Juchitan),2018-12-12,20.3,18.64,19.24142857142857
317,Agencia Modelo del Istmo (Juchitan),2018-12-13,20.29,18.76,19.381874999999997
318,Agencia Modelo del Istmo (Juchitan),2018-12-14,20.39,18.58,19.40058823529412
319,Agencia Modelo del Istmo (Juchitan),2018-12-15,20.27,18.58,19.474374999999995
320,Agencia Modelo del Istmo (Juchitan),2018-12-16,20.26,18.53,19.227500000000003
321,Agencia Modelo del Istmo (Juchitan),2018-12-17,20.38,18.72,19.586666666666662
322,Agencia Modelo del Istmo (Juchitan),2018-12-18,20.38,18.53,19.34965517241379
323,Agencia Modelo del Istmo (Juchitan),2018-12-19,20.24,18.42,19.387586206896557
324,Agencia Modelo del Istmo (Juchitan),2018-12-20,20.34,18.47,19.52076923076923
325,Agencia Modelo del Istmo (Juchitan),2018-12-21,20.14,18.36,19.53586206896552
326,Agencia Modelo del Istmo (Juchitan),2018-12-22,20.51,18.36,19.460476190476193
327,Agencia Modelo del Istmo (Juchitan),2018-12-23,20.38,18.24,19.25058823529412
328,Agencia Modelo del Istmo (Juchitan),2018-12-24,20.31,18.29,19.52035714285714
329,Agencia Modelo del Istmo (Juchitan),2018-12-26,20.09,18.15,19.36944444444444
330,Agencia Modelo del Istmo (Juchitan),2018-12-27,20.31,18.2,19.220666666666666
331,Agencia Modelo del Istmo (Juchitan),2018-12-28,20.35,18.1,19.3904347826087
332,Agencia Modelo del Istmo (Juchitan),2018-12-29,20.02,18.15,19.293157894736844
333,Agencia Modelo del Istmo (Juchitan),2018-12-30,20.02,18.1,19.448750000000008
334,Agencia Modelo del Istmo (Juchitan),2018-12-31,20.02,18.1,19.107647058823527
335,CMM León URBAN,2018-12-01,21.29,20.02,20.655
336,CMM León URBAN,2018-12-03,21.29,21.29,21.29
337,CMM León URBAN,2018-12-04,20.25,20.25,20.25
338,CMM León URBAN,2018-12-05,21.29,21.29,21.29
339,CMM León URBAN,2018-12-06,21.29,20.18,20.735
340,CMM León URBAN,2018-12-07,21.29,21.29,21.29
341,CMM León URBAN,2018-12-10,21.29,21.29,21.29
342,CMM León URBAN,2018-12-12,21.29,19.55,20.77
343,CMM León URBAN,2018-12-13,21.29,20.18,20.919999999999998
344,CMM León URBAN,2018-12-14,21.25,21.25,21.25
345,CMM León URBAN,2018-12-15,19.84,19.84,19.84
346,CMM León URBAN,2018-12-17,21.25,21.25,21.25
347,CMM León URBAN,2018-12-18,20.05,20.05,20.05
348,CMM León URBAN,2018-12-19,21.25,20.05,21.1
349,CMM León URBAN,2018-12-20,19.95,19.95,19.95
350,CMM León URBAN,2018-12-21,21.25,19.95,20.925
351,CMM León URBAN,2018-12-22,21.25,19.85,20.55
352,CMM León URBAN,2018-12-23,21.25,21.25,21.25
353,CMM León URBAN,2018-12-26,21.25,19.85,21.016666666666666
354,CMM León URBAN,2018-12-27,21.18,19.82,20.5
355,CMM León URBAN,2018-12-28,21.18,21.18,21.18
356,CMM León URBAN,2018-12-29,21.15,21.15,21.15
357,CMM León URBAN,2018-12-30,21.15,19.75,20.45
358,CMM León URBAN,2018-12-31,19.75,19.75,19.75
359,CMM Michoacán,2018-12-03,21.15,19.8,20.7
360,CMM Michoacán,2018-12-04,20.03,20.03,20.03
361,CMM Michoacán,2018-12-05,21.15,19.92,20.672
362,CMM Michoacán,2018-12-07,21.15,21.15,21.15
363,CMM Michoacán,2018-12-08,19.7,19.7,19.7
364,CMM Michoacán,2018-12-10,21.15,19.04,20.6225
365,CMM Michoacán,2018-12-11,21.15,19.99,20.57
366,CMM Michoacán,2018-12-12,21.15,19.99,20.918
367,CMM Michoacán,2018-12-14,21.15,19.85,20.716666666666665
368,CMM Michoacán,2018-12-16,18.93,18.93,18.93
369,CMM Michoacán,2018-12-17,20.99,18.93,20.474999999999998
370,CMM Michoacán,2018-12-19,20.99,18.93,19.975
371,CMM Michoacán,2018-12-20,20.99,20.03,20.509999999999998
372,CMM Michoacán,2018-12-21,20.99,20.99,20.99
373,CMM Michoacán,2018-12-22,20.99,19.99,20.49
374,CMM Michoacán,2018-12-24,20.99,18.99,20.49
375,CMM Michoacán,2018-12-26,18.93,18.93,18.93
376,CMM Michoacán,2018-12-27,20.99,18.99,20.25
377,CMM Michoacán,2018-12-28,20.99,18.93,20.646666666666665
378,CMM Michoacán,2018-12-29,20.99,20.99,20.99
379,CMM Michoacán,2018-12-31,20.99,20.99,20.99
380,CMM Querétaro URBAN,2018-12-03,20.85,19.87,20.582727272727272
381,CMM Querétaro URBAN,2018-12-05,20.85,19.87,20.654
382,CMM Querétaro URBAN,2018-12-10,20.85,19.85,20.627777777777776
383,CMM Querétaro URBAN,2018-12-12,20.85,19.75,20.483333333333334
384,CMM Querétaro URBAN,2018-12-13,20.85,20.85,20.85
385,CMM Querétaro URBAN,2018-12-17,20.86,19.63,20.636363636363637
386,CMM Querétaro URBAN,2018-12-19,20.86,19.57,20.508181818181814
387,CMM Querétaro URBAN,2018-12-23,20.78,19.53,20.53
388,CMM Querétaro URBAN,2018-12-26,20.78,19.53,20.363333333333333
389,CMM Querétaro URBAN,2018-12-28,20.78,20.78,20.78
390,CMM Querétaro URBAN,2018-12-29,20.75,19.45,20.37857142857143
391,DCM en Chihuahua(Chihuahua),2018-01-02,18.18,16.73,17.4975
392,DCM en Chihuahua(Chihuahua),2018-01-03,18.18,16.65,17.497678571428562
393,DCM en Chihuahua(Chihuahua),2018-01-04,18.22,12.94,15.770833333333327
394,DCM en Chihuahua(Chihuahua),2018-01-05,18.27,16.82,17.546666666666656
395,DCM en Chihuahua(Chihuahua),2018-01-06,18.33,16.99,17.934545454545457
396,DCM en Chihuahua(Chihuahua),2018-01-07,18.26,18.26,18.26
397,DCM en Chihuahua(Chihuahua),2018-01-08,18.33,12.51,17.457714285714275
398,DCM en Chihuahua(Chihuahua),2018-01-09,18.55,13.0,16.59323529411765
399,DCM en Chihuahua(Chihuahua),2018-01-10,18.34,13.04,17.439999999999998
400,DCM en Chihuahua(Chihuahua),2018-01-11,18.39,16.95,17.55615384615384
401,DCM en Chihuahua(Chihuahua),2018-01-12,18.44,17.16,17.699841269841254
402,DCM en Chihuahua(Chihuahua),2018-01-13,18.46,17.21,17.93037037037037
403,DCM en Chihuahua(Chihuahua),2018-01-14,18.46,18.46,18.46
404,DCM en Chihuahua(Chihuahua),2018-01-15,18.46,17.5,17.794193548387092
405,DCM en Chihuahua(Chihuahua),2018-01-16,18.49,17.52,17.876744186046505
406,DCM en Chihuahua(Chihuahua),2018-01-17,18.51,16.91,17.878947368421052
407,DCM en Chihuahua(Chihuahua),2018-01-18,18.51,13.26,16.73068181818182
408,DCM en Chihuahua(Chihuahua),2018-01-19,18.53,16.94,18.060000000000002
409,DCM en Chihuahua(Chihuahua),2018-01-20,18.56,13.29,17.691538461538464
410,DCM en Chihuahua(Chihuahua),2018-01-21,18.04,17.4,17.72
411,DCM en Chihuahua(Chihuahua),2018-01-22,18.56,16.92,18.203809523809525
412,DCM en Chihuahua(Chihuahua),2018-01-23,18.82,17.5,18.014791666666664
413,DCM en Chihuahua(Chihuahua),2018-01-24,18.65,13.31,16.58893939393938
414,DCM en Chihuahua(Chihuahua),2018-01-25,18.65,17.08,17.851818181818185
415,DCM en Chihuahua(Chihuahua),2018-01-26,18.75,17.49,18.38818181818182
416,DCM en Chihuahua(Chihuahua),2018-01-27,18.81,13.43,17.645312499999996
417,DCM en Chihuahua(Chihuahua),2018-01-28,18.18,18.18,18.18
418,DCM en Chihuahua(Chihuahua),2018-01-29,18.81,17.69,18.048875000000002
419,DCM en Chihuahua(Chihuahua),2018-01-30,19.07,13.46,17.032800000000016
420,DCM en Chihuahua(Chihuahua),2018-01-31,18.9,17.27,18.16515151515151
421,DCM en Chihuahua(Chihuahua),2018-02-01,18.9,17.76,18.401111111111113
422,DCM en Chihuahua(Chihuahua),2018-02-02,18.91,17.34,18.040967741935493
423,DCM en Chihuahua(Chihuahua),2018-02-03,18.96,13.63,18.098333333333336
424,DCM en Chihuahua(Chihuahua),2018-02-05,17.81,17.81,17.81
425,DCM en Chihuahua(Chihuahua),2018-02-06,18.93,17.5,18.20142857142858
426,DCM en Chihuahua(Chihuahua),2018-02-07,18.96,13.71,18.122452830188674
427,DCM en Chihuahua(Chihuahua),2018-02-08,18.96,13.72,16.85085714285715
428,DCM en Chihuahua(Chihuahua),2018-02-09,18.95,13.69,18.083513513513527
429,DCM en Chihuahua(Chihuahua),2018-02-10,18.79,13.66,17.690769230769238
430,DCM en Chihuahua(Chihuahua),2018-02-12,18.92,13.66,18.42833333333334
431,DCM en Chihuahua(Chihuahua),2018-02-13,18.79,17.5,18.345000000000013
432,DCM en Chihuahua(Chihuahua),2018-02-14,18.89,13.63,16.971095890410968
433,DCM en Chihuahua(Chihuahua),2018-02-15,18.7,17.55,18.255
434,DCM en Chihuahua(Chihuahua),2018-02-16,18.87,13.62,18.316666666666666
435,DCM en Chihuahua(Chihuahua),2018-02-17,18.88,17.58,18.169591836734707
436,DCM en Chihuahua(Chihuahua),2018-02-19,18.88,18.2,18.575555555555557
437,DCM en Chihuahua(Chihuahua),2018-02-20,18.88,13.65,18.188947368421065
438,DCM en Chihuahua(Chihuahua),2018-02-21,18.88,13.65,17.24363636363636
439,DCM en Chihuahua(Chihuahua),2018-02-22,18.88,17.48,18.363157894736844
440,DCM en Chihuahua(Chihuahua),2018-02-23,18.81,13.64,18.19732394366197
441,DCM en Chihuahua(Chihuahua),2018-02-24,18.89,17.9,18.640588235294118
442,DCM en Chihuahua(Chihuahua),2018-02-25,18.89,17.75,18.388333333333332
443,DCM en Chihuahua(Chihuahua),2018-02-26,18.85,13.67,17.380750000000006
444,DCM en Chihuahua(Chihuahua),2018-02-27,18.65,17.6,18.419
445,DCM en Chihuahua(Chihuahua),2018-02-28,18.93,13.72,17.96906474820146
446,DCM en Chihuahua(Chihuahua),2018-03-01,18.96,13.74,18.104000000000003
447,DCM en Chihuahua(Chihuahua),2018-03-02,18.94,17.9,18.250277777777782
448,DCM en Chihuahua(Chihuahua),2018-03-03,18.99,17.6,18.21296296296297
449,DCM en Chihuahua(Chihuahua),2018-03-04,17.95,17.95,17.95
450,DCM en Chihuahua(Chihuahua),2018-03-05,18.99,17.9,18.50133333333333
451,DCM en Chihuahua(Chihuahua),2018-03-06,19.29,17.97,18.44222222222224
452,DCM en Chihuahua(Chihuahua),2018-03-07,18.99,13.76,17.600833333333345
453,DCM en Chihuahua(Chihuahua),2018-03-08,18.85,13.77,17.50357142857143
454,DCM en Chihuahua(Chihuahua),2018-03-09,18.99,13.76,18.181052631578947
455,DCM en Chihuahua(Chihuahua),2018-03-10,18.98,17.96,18.254375000000003
456,DCM en Chihuahua(Chihuahua),2018-03-11,18.1,18.1,18.1
457,DCM en Chihuahua(Chihuahua),2018-03-12,18.98,18.26,18.568
458,DCM en Chihuahua(Chihuahua),2018-03-13,18.85,17.6,18.246216216216226
459,DCM en Chihuahua(Chihuahua),2018-03-14,18.96,17.6,18.430869565217392
460,DCM en Chihuahua(Chihuahua),2018-03-15,18.94,13.74,18.057659574468097
461,DCM en Chihuahua(Chihuahua),2018-03-16,18.95,18.95,18.95
462,DCM en Chihuahua(Chihuahua),2018-03-17,18.96,17.45,18.47095238095238
463,DCM en Chihuahua(Chihuahua),2018-03-18,18.88,18.88,18.88
464,DCM en Chihuahua(Chihuahua),2018-03-19,18.97,18.27,18.445
465,DCM en Chihuahua(Chihuahua),2018-03-20,19.29,17.6,18.264025974025998
466,DCM en Chihuahua(Chihuahua),2018-03-21,18.99,13.76,17.36183098591551
467,DCM en Chihuahua(Chihuahua),2018-03-22,18.99,17.63,18.357391304347846
468,DCM en Chihuahua(Chihuahua),2018-03-23,18.99,17.63,18.306
469,DCM en Chihuahua(Chihuahua),2018-03-24,18.99,18.3,18.675625
470,DCM en Chihuahua(Chihuahua),2018-03-25,18.94,18.69,18.8775
471,DCM en Chihuahua(Chihuahua),2018-03-26,18.99,18.0,18.367432432432427
472,DCM en Chihuahua(Chihuahua),2018-03-27,19.0,18.0,18.523333333333333
473,DCM en Chihuahua(Chihuahua),2018-03-28,19.06,13.82,18.094594594594597
474,DCM en Chihuahua(Chihuahua),2018-03-29,18.98,17.8,18.416603773584914
475,DCM en Chihuahua(Chihuahua),2018-03-30,19.41,18.0,18.493125000000003
476,DCM en Chihuahua(Chihuahua),2018-03-31,18.97,18.3,18.63384615384615
477,DCM en Chihuahua(Chihuahua),2018-04-01,18.7,18.67,18.6925
478,DCM en Chihuahua(Chihuahua),2018-04-02,19.41,18.19,18.518947368421053
479,DCM en Chihuahua(Chihuahua),2018-04-03,19.03,13.75,18.029285714285717
480,DCM en Chihuahua(Chihuahua),2018-04-04,19.01,13.75,17.336052631578948
481,DCM en Chihuahua(Chihuahua),2018-04-05,18.99,13.72,17.056153846153848
482,DCM en Chihuahua(Chihuahua),2018-04-06,18.99,17.98,18.416625000000035
483,DCM en Chihuahua(Chihuahua),2018-04-07,18.98,17.97,18.293333333333337
484,DCM en Chihuahua(Chihuahua),2018-04-08,18.66,18.66,18.66
485,DCM en Chihuahua(Chihuahua),2018-04-09,18.98,18.36,18.75090909090909
486,DCM en Chihuahua(Chihuahua),2018-04-10,19.41,13.69,18.33592105263158
487,DCM en Chihuahua(Chihuahua),2018-04-11,18.98,18.28,18.599999999999998
488,DCM en Chihuahua(Chihuahua),2018-04-12,18.98,13.68,18.23800000000001
489,DCM en Chihuahua(Chihuahua),2018-04-13,18.98,17.69,18.487500000000008
490,DCM en Chihuahua(Chihuahua),2018-04-14,19.01,17.55,18.583333333333332
491,DCM en Chihuahua(Chihuahua),2018-04-15,18.67,18.67,18.67
492,DCM en Chihuahua(Chihuahua),2018-04-16,19.01,13.71,17.18326086956522
493,DCM en Chihuahua(Chihuahua),2018-04-17,19.01,17.55,18.571707317073184
494,DCM en Chihuahua(Chihuahua),2018-04-18,19.03,17.55,18.602999999999998
495,DCM en Chihuahua(Chihuahua),2018-04-19,19.02,13.72,16.79472222222223
496,DCM en Chihuahua(Chihuahua),2018-04-20,19.02,13.72,18.150833333333335
497,DCM en Chihuahua(Chihuahua),2018-04-21,19.02,13.73,15.753921568627462
498,DCM en Chihuahua(Chihuahua),2018-04-22,18.64,18.64,18.64
499,DCM en Chihuahua(Chihuahua),2018-04-23,19.41,18.1,18.502173913043503
500,DCM en Chihuahua(Chihuahua),2018-04-24,19.02,13.73,18.438000000000002
501,DCM en Chihuahua(Chihuahua),2018-04-25,19.02,17.48,18.482777777777777
502,DCM en Chihuahua(Chihuahua),2018-04-26,19.02,13.75,17.36508771929826
503,DCM en Chihuahua(Chihuahua),2018-04-27,19.02,17.48,18.33111111111111
504,DCM en Chihuahua(Chihuahua),2018-04-28,19.06,13.78,18.125833333333333
505,DCM en Chihuahua(Chihuahua),2018-04-29,19.04,19.04,19.04
506,DCM en Chihuahua(Chihuahua),2018-04-30,19.06,13.79,18.331000000000003
507,DCM en Chihuahua(Chihuahua),2018-05-01,18.73,17.99,18.285454545454545
508,DCM en Chihuahua(Chihuahua),2018-05-02,19.07,17.55,18.30365384615383
509,DCM en Chihuahua(Chihuahua),2018-05-03,19.08,13.79,17.558571428571423
510,DCM en Chihuahua(Chihuahua),2018-05-04,19.48,17.55,18.397142857142857
511,DCM en Chihuahua(Chihuahua),2018-05-05,19.08,18.09,18.539999999999996
512,DCM en Chihuahua(Chihuahua),2018-05-06,19.08,19.07,19.075
513,DCM en Chihuahua(Chihuahua),2018-05-07,19.08,18.08,18.55725490196078
514,DCM en Chihuahua(Chihuahua),2018-05-08,19.08,17.48,18.169859154929572
515,DCM en Chihuahua(Chihuahua),2018-05-09,19.08,17.55,18.67583333333333
516,DCM en Chihuahua(Chihuahua),2018-05-10,19.08,13.83,18.333295454545418
517,DCM en Chihuahua(Chihuahua),2018-05-11,19.5,17.48,18.553749999999997
518,DCM en Chihuahua(Chihuahua),2018-05-12,19.07,17.48,18.374000000000002
519,DCM en Chihuahua(Chihuahua),2018-05-13,19.08,18.32,18.7
520,DCM en Chihuahua(Chihuahua),2018-05-14,19.5,13.83,18.388356164383556
521,DCM en Chihuahua(Chihuahua),2018-05-15,18.79,17.48,18.296800000000005
522,DCM en Chihuahua(Chihuahua),2018-05-16,19.1,13.84,18.153
523,DCM en Chihuahua(Chihuahua),2018-05-17,19.1,17.48,18.471333333333302
524,DCM en Chihuahua(Chihuahua),2018-05-18,19.5,17.53,18.535000000000004
525,DCM en Chihuahua(Chihuahua),2018-05-19,19.13,17.99,18.326249999999995
526,DCM en Chihuahua(Chihuahua),2018-05-20,19.17,17.48,18.125
527,DCM en Chihuahua(Chihuahua),2018-05-21,19.13,13.88,18.302
528,DCM en Chihuahua(Chihuahua),2018-05-22,19.16,13.31,18.469821428571432
529,DCM en Chihuahua(Chihuahua),2018-05-23,19.17,13.9,18.474473684210526
530,DCM en Chihuahua(Chihuahua),2018-05-24,19.16,13.9,17.844999999999995
531,DCM en Chihuahua(Chihuahua),2018-05-25,19.15,17.56,18.259999999999994
532,DCM en Chihuahua(Chihuahua),2018-05-26,19.18,17.59,18.37461538461539
533,DCM en Chihuahua(Chihuahua),2018-05-28,19.18,17.95,18.626031746031742
534,DCM en Chihuahua(Chihuahua),2018-05-29,19.18,18.17,18.36807692307693
535,DCM en Chihuahua(Chihuahua),2018-05-30,19.2,17.65,18.583513513513505
536,DCM en Chihuahua(Chihuahua),2018-05-31,19.23,13.96,17.05545454545455
537,DCM en Chihuahua(Chihuahua),2018-06-01,19.2,18.65,18.86961538461539
538,DCM en Chihuahua(Chihuahua),2018-06-02,19.23,17.6,18.340731707317087
539,DCM en Chihuahua(Chihuahua),2018-06-03,18.1,18.1,18.1
540,DCM en Chihuahua(Chihuahua),2018-06-04,19.23,17.6,18.686111111111117
541,DCM en Chihuahua(Chihuahua),2018-06-05,19.23,17.74,18.462045454545457
542,DCM en Chihuahua(Chihuahua),2018-06-06,19.28,17.74,18.774102564102567
543,DCM en Chihuahua(Chihuahua),2018-06-07,19.27,17.74,18.719090909090912
544,DCM en Chihuahua(Chihuahua),2018-06-08,19.74,14.02,17.415490196078423
545,DCM en Chihuahua(Chihuahua),2018-06-09,19.3,17.68,18.317200000000007
546,DCM en Chihuahua(Chihuahua),2018-06-10,18.9,18.9,18.9
547,DCM en Chihuahua(Chihuahua),2018-06-11,19.3,18.38,18.737674418604648
548,DCM en Chihuahua(Chihuahua),2018-06-12,19.3,18.29,18.45166666666667
549,DCM en Chihuahua(Chihuahua),2018-06-13,19.34,14.07,17.509512195121964
550,DCM en Chihuahua(Chihuahua),2018-06-14,19.34,18.37,18.817
551,DCM en Chihuahua(Chihuahua),2018-06-15,19.36,17.99,18.674705882352942
552,DCM en Chihuahua(Chihuahua),2018-06-16,19.37,17.75,18.47272727272728
553,DCM en Chihuahua(Chihuahua),2018-06-17,18.48,18.48,18.48
554,DCM en Chihuahua(Chihuahua),2018-06-18,19.37,17.99,18.72596774193548
555,DCM en Chihuahua(Chihuahua),2018-06-19,19.36,2.38,16.38857142857143
556,DCM en Chihuahua(Chihuahua),2018-06-20,19.42,17.79,18.64911764705882
557,DCM en Chihuahua(Chihuahua),2018-06-21,19.41,14.12,17.77846153846154
558,DCM en Chihuahua(Chihuahua),2018-06-22,19.8,14.12,17.811388888888896
559,DCM en Chihuahua(Chihuahua),2018-06-23,19.42,17.75,18.603636363636358
560,DCM en Chihuahua(Chihuahua),2018-06-24,18.67,18.4,18.535
561,DCM en Chihuahua(Chihuahua),2018-06-25,19.44,18.53,18.91769230769231
562,DCM en Chihuahua(Chihuahua),2018-06-26,19.9,17.84,18.83384615384616
563,DCM en Chihuahua(Chihuahua),2018-06-27,19.47,17.68,18.917647058823505
564,DCM en Chihuahua(Chihuahua),2018-06-28,19.47,17.89,18.607586206896553
565,DCM en Chihuahua(Chihuahua),2018-06-29,19.47,17.89,18.655789473684234
566,DCM en Chihuahua(Chihuahua),2018-06-30,19.09,19.09,19.09
567,DCM en Chihuahua(Chihuahua),2018-07-01,17.84,17.84,17.84
568,DCM en Chihuahua(Chihuahua),2018-07-02,19.51,18.2,18.825
569,DCM en Chihuahua(Chihuahua),2018-07-03,19.94,17.84,18.767468354430374
570,DCM en Chihuahua(Chihuahua),2018-07-04,19.53,17.94,18.72578124999999
571,DCM en Chihuahua(Chihuahua),2018-07-05,19.52,18.5,18.8
572,DCM en Chihuahua(Chihuahua),2018-07-06,19.53,14.25,18.843999999999998
573,DCM en Chihuahua(Chihuahua),2018-07-07,19.61,17.84,18.88066666666667
574,DCM en Chihuahua(Chihuahua),2018-07-08,18.65,18.65,18.65
575,DCM en Chihuahua(Chihuahua),2018-07-09,19.61,14.27,18.54090909090909
576,DCM en Chihuahua(Chihuahua),2018-07-10,19.65,17.88,18.872857142857146
577,DCM en Chihuahua(Chihuahua),2018-07-11,19.65,14.31,17.198732394366186
578,DCM en Chihuahua(Chihuahua),2018-07-12,19.61,14.34,18.602727272727275
579,DCM en Chihuahua(Chihuahua),2018-07-13,19.7,18.27,19.02444444444445
580,DCM en Chihuahua(Chihuahua),2018-07-14,19.35,17.88,18.990750000000006
581,DCM en Chihuahua(Chihuahua),2018-07-16,19.74,18.35,18.936666666666678
582,DCM en Chihuahua(Chihuahua),2018-07-17,20.3,17.99,19.074077669902913
583,DCM en Chihuahua(Chihuahua),2018-07-18,19.87,18.2,19.406363636363636
584,DCM en Chihuahua(Chihuahua),2018-07-19,19.89,14.42,19.009999999999994
585,DCM en Chihuahua(Chihuahua),2018-07-20,19.57,18.25,19.09466666666667
586,DCM en Chihuahua(Chihuahua),2018-07-21,19.35,18.1,18.860000000000003
587,DCM en Chihuahua(Chihuahua),2018-07-22,18.85,14.49,17.180000000000003
588,DCM en Chihuahua(Chihuahua),2018-07-23,19.98,19.1,19.46466666666667
589,DCM en Chihuahua(Chihuahua),2018-07-24,20.49,18.55,19.172888888888885
590,DCM en Chihuahua(Chihuahua),2018-07-25,19.99,18.4,19.526666666666667
591,DCM en Chihuahua(Chihuahua),2018-07-26,19.98,18.43,19.323409090909095
592,DCM en Chihuahua(Chihuahua),2018-07-27,19.77,14.58,17.984146341463426
593,DCM en Chihuahua(Chihuahua),2018-07-28,19.86,18.94,19.02777777777778
594,DCM en Chihuahua(Chihuahua),2018-07-30,20.05,14.6,19.33645161290323
595,DCM en Chihuahua(Chihuahua),2018-07-31,20.01,18.39,18.93545454545455
596,DCM en Chihuahua(Chihuahua),2018-08-01,20.16,18.24,19.821388888888894
597,DCM en Chihuahua(Chihuahua),2018-08-02,20.07,18.94,19.495000000000005
598,DCM en Chihuahua(Chihuahua),2018-08-03,20.1,18.34,19.472635135135114
599,DCM en Chihuahua(Chihuahua),2018-08-04,19.99,18.34,19.375555555555554
600,DCM en Chihuahua(Chihuahua),2018-08-05,19.29,19.29,19.29
601,DCM en Chihuahua(Chihuahua),2018-08-06,20.13,18.34,19.15823529411765
602,DCM en Chihuahua(Chihuahua),2018-08-07,20.35,14.86,19.27785714285714
603,DCM en Chihuahua(Chihuahua),2018-08-08,20.38,18.8,19.67023255813954
604,DCM en Chihuahua(Chihuahua),2018-08-09,20.4,14.92,16.30438596491227
605,DCM en Chihuahua(Chihuahua),2018-08-10,20.34,14.97,18.936666666666664
606,DCM en Chihuahua(Chihuahua),2018-08-11,20.24,18.53,19.417272727272728
